"Guid","CurrencyIsoCode","Name","SBQQ__ConfigurationAttributes__c","SBQQ__DiscountSchedule__c","SBQQ__DynamicOptionId__c","SBQQ__Favorite__c","SBQQ__ProductOption__c","SBQQ__Product__c","SBQQ__Quantity__c","SBQQ__RequiredBy__c"
4590fc87-eb05-4654-b7b1-2f23fe6f4d7e,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A","#N/A",7ffd18c9-72bb-45e4-ac8a-173b2b470e7d,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
46459855-1c62-4fa6-a11b-7e4bcffcc663,USD,Endpoint Security Specialist,{},"#N/A",a0c3h000001qOxWAAU,c35692a7-3606-421c-a65c-4412dc1a2a37,c82f6f4e-52c8-4d70-8d6d-dedc3830dea7,ef8f0644-89cc-4bc2-973f-42a6f9d63428,24.0,47d22369-0cdc-4d4d-8d9a-4ffe24a136de
4676b86d-d59a-46b1-9615-cc07d274ff9b,USD,Project Manager,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxVAAU,54d0a2bf-212e-4aaf-940b-b7d2a7522611,8706cadf-9ce2-402e-94f2-02720fab241c,01903301-a68d-40ae-a0cf-7d5a634e950c,1.0,bc2ebeb8-e2ba-4072-9edc-f141d680f361
467fde49-9070-4f60-a06f-b10a355bb6fb,USD,DLP Discover,{},"#N/A",a0c3h000001qOxXAAU,ee791d62-19ed-483f-a96b-c2ef0fb8d94e,f0a6510e-cac2-4a7c-b8e4-fc921213ae43,30723057-aadf-4e0b-b63b-9a7621b7cd6e,1.0,7ffc1d4f-f3de-4851-8c09-cda115a18f22
46f99dc8-abfc-4571-87f0-fcd74f1e1a68,USD,Data Control Manager,{},"#N/A",a0c3h000001qOxQAAU,144bc806-130a-46b4-a86b-5c22d434835c,f0f9ebd7-f61b-497e-999a-c01af69a5461,7910da7d-8903-4881-a7bb-5627054f2322,1.0,6600c2b8-5a23-4263-8f32-900e5c620b48
4770b250-5a8b-4a8b-b256-e0a8e26565bd,USD,Silver Support,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxUAAU,7c44b419-724d-4614-98b9-c81fd9b63ea8,97f63f9d-d298-4997-8e2d-29fe0d886eab,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,552f4409-f3e1-457b-9bb6-a3c91307f975
47aa2576-9310-4772-8de8-c2bb85f09ef4,USD,Database Event Monitor for SIEM,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""true"",""Protected_Devices__c"":""260.0""}","#N/A",a0c1I000000oSaoQAE:01t1I000000JUVvQAO,703662f6-2adf-4d42-bf4f-66ce43a7e234,"#N/A",8082df33-6d80-4703-ada8-d1537bc09f27,1.0,7cd885a3-f23a-4c83-b77f-fecbfb1580eb
47d22369-0cdc-4d4d-8d9a-4ffe24a136de,USD,Scoped Services Project,{},"#N/A","#N/A",c35692a7-3606-421c-a65c-4412dc1a2a37,"#N/A",14530968-1aa6-4d4c-ae1b-755011f581a0,1.0,"#N/A"
47eba69e-c655-49d0-8429-ce1b366d0960,USD,Embedded Control,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxPAAU,9a1df3f2-faa2-4d74-877f-20db8c342f72,1aaa7f81-2e95-4560-be5f-8b394acf0a9b,9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,200.0,43d7775f-8bc6-4ff9-9023-18b44871c723
48119542-ec26-48dc-b1ea-14b3b59014df,USD,Platinum Support,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxUAAU,da80d399-e561-42b3-b320-64d69bf4947a,e18b60da-588f-4ee5-bdf7-c6905a634c96,e39d6d45-c8af-4ba4-9d78-b9b4a6dacbc5,1.0,53b221a7-135e-4694-ba5a-09b427601340
4830ed13-0200-431f-ab2a-d44f79901073,USD,Silver Support,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c3h000001qOxUAAU,6fc4c936-d0b5-42d9-8f00-03a4cd532fd8,97f63f9d-d298-4997-8e2d-29fe0d886eab,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,8296b11b-895c-48bc-bc49-d1b90d866866
4869fd49-be49-44c9-886a-0b91843c4cb1,USD,SiteAdvisor Enterprise,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",3f941024-d9b0-4fc1-aefa-fbe5719be4a6,1.0,"#N/A"
48858f3a-83c2-468a-8ae5-720144f8afd4,USD,Maxspace Rack Enclosure,{},"#N/A","#N/A",c35692a7-3606-421c-a65c-4412dc1a2a37,"#N/A",dd03d4c0-4d58-4a0a-bd06-f8fb5e7b9ef6,1.0,"#N/A"
488c60ac-ab58-4cf2-bff3-9fdaff3d528c,USD,Endpoint Threat Protection,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",62f88ba0-23a3-4247-b723-7b1535e7d0bc,1.0,"#N/A"
48c5232c-bc92-4aca-8622-d0e125a7662a,USD,Threat Intelligence Exchange,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxSAAU,ddc408b4-508e-45d3-9017-619fb044aba1,a88103d9-20cc-4401-a9fa-44c1e2e241fc,8bbee29e-33cc-4269-9a59-fa2c00851cef,1.0,bb2ecbf7-e635-4b3d-9723-7b7108c67e0f
48fb2b61-2a2f-4750-bcb6-af02d2e33b8f,USD,ePO Deep Command,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",3b0f49bf-ac36-4682-8ebc-625c45905288,1.0,"#N/A"
492e2697-ad6d-42ad-83ff-4c0f138f6e31,USD,ePolicy Orchestrator,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,"#N/A"
49f7aa0c-d41c-4c76-851b-377ba3c22056,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""true"",""Mac__c"":""true"",""Protected_Devices__c"":""400.0""}","#N/A","#N/A",a8103536-f948-4f2d-a0a7-8d8c6a361ebf,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
4a290723-ef43-4550-a18c-68a843793ab1,USD,Silver Support,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxUAAU,ecd89a82-17b2-425e-bd4a-f0d32c0a2b09,97f63f9d-d298-4997-8e2d-29fe0d886eab,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,a962dfdd-8f9b-4442-96a3-9259821ed972
4a33da2c-e651-4185-8255-2c324e44b80a,USD,Endpoint Threat Protection,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxPAAU,ddc408b4-508e-45d3-9017-619fb044aba1,85cf611b-7f86-4309-9e6e-fc37743c6e7f,62f88ba0-23a3-4247-b723-7b1535e7d0bc,1.0,bb2ecbf7-e635-4b3d-9723-7b7108c67e0f
4a3b33a9-559d-44e2-b7fd-410cef9bcbb7,USD,Application Data Monitor,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""true"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c1I000000oSaoQAE:01t1I000000JUVuQAO,07bfdd35-f59e-403a-9db5-0ede44adae34,"#N/A",88910820-bd72-42db-8729-f503e0e6801b,1.0,d1eb0b4e-ebfe-4cfc-8141-b02b78d9613c
4a964300-20c8-415f-8880-cec5cf5aa89a,USD,VirusScan Enterprise for Mac,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}",d3f4099a-7a95-415d-a8f7-23f458c0f52e,a0c3h000001qOxKAAU,144bc806-130a-46b4-a86b-5c22d434835c,3744a3ba-1183-4ff7-9bd3-5012af1374d3,629312f4-eb08-4d13-96bc-68db51aa3e3a,500.0,54bfe70d-fbda-4478-953e-969682a90ceb
4ade22b0-5704-4127-a17d-b8b65f9a2317,USD,Network Security Specialist,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c3h000001qOxWAAU,e481d65d-b6ea-4a6c-a6f6-99efb42db8c9,1347af7c-1703-439d-adef-bd14493db4b1,af64522a-88e4-400e-853b-f26eab34bc98,4.0,e6ee8750-f2ca-4dad-a929-93d2bc664972
4b42f553-2c52-47f7-baf5-74da012d0810,USD,Security for Microsoft SharePoint,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",f6ddfbbd-b77f-4f98-9561-e2627ba90745,1.0,"#N/A"
4b801ef4-de8e-4050-9718-d2912d763d65,USD,Embedded Control,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,1.0,"#N/A"
4be29446-1535-4d8a-b259-ee82b80f6443,USD,DLP Endpoint,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxXAAU,144bc806-130a-46b4-a86b-5c22d434835c,64a68959-1084-4397-a6b6-e60e87e2f270,ec4c432b-3db0-4630-9f4c-434057ff8378,1.0,4fbaf399-e7b5-4e49-9b3c-a298e820a624
4bf6e252-14c7-4d0a-8f05-46477fbb0089,USD,Project Manager,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c3h000001qOxVAAU,e481d65d-b6ea-4a6c-a6f6-99efb42db8c9,8706cadf-9ce2-402e-94f2-02720fab241c,01903301-a68d-40ae-a0cf-7d5a634e950c,5.0,e6ee8750-f2ca-4dad-a929-93d2bc664972
4c2e49ad-2ea9-4f3e-8072-4370e7b7a60a,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""true"",""Mac__c"":""true"",""Protected_Devices__c"":""10000.0""}","#N/A","#N/A",5eea9dbf-93e1-4292-bf4e-c7c707f07462,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
4c634f03-276b-4eb3-a2f8-8a31ae9e5f99,USD,8TB 7.2k RPM Self-Encrypting NLSAS,"{""Memory_Config__c"":null,""Configuration__c"":null}","#N/A",a0c3h000001qOxsAAE,c052dd66-6834-488a-8d9c-93d9b12b5321,95d6191f-70da-42cd-905f-5925745d2dd0,dcc93b7e-542a-442f-8eb0-74874865a761,1.0,fb5af2a5-7b4d-432d-9645-058b923218d4
4cd20eae-3207-49fa-ad99-f28e487983aa,USD,DLP Monitor,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxXAAU,144bc806-130a-46b4-a86b-5c22d434835c,9273bc8d-ae66-4f90-b2cc-ec6d7b328fd2,56293cb8-5ac0-47a2-b87c-7df42df44889,1.0,d9369fce-676d-4328-bc3b-9262e0df4740
4d05eb2e-495e-4e11-b304-b277c0242c7f,USD,Threat Intelligence Exchange,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""200.0""}","#N/A",a0c3h000001qOxSAAU,0664f5d4-1cee-41c4-851d-9a603e02afb8,a88103d9-20cc-4401-a9fa-44c1e2e241fc,8bbee29e-33cc-4269-9a59-fa2c00851cef,1.0,d4681ac1-f74c-4a58-b365-a0b6822a6ee7
4d41029e-65c1-42b7-9b9e-9db2b007dba2,USD,DLP Prevent,{},"#N/A",a0c3h000001qOxXAAU,ee791d62-19ed-483f-a96b-c2ef0fb8d94e,36ce5e13-58bf-491c-a5c4-785188e97976,355bf7cb-de92-48e8-8957-54408c171e5b,1.0,4f3ef234-9b08-4a3c-b6a7-6f091fb5c74a
4d52fc39-773f-456e-8329-b8688ef941ff,USD,ePolicy Orchestrator,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""200.0""}","#N/A",a0c3h000001qOxSAAU,0664f5d4-1cee-41c4-851d-9a603e02afb8,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,d4681ac1-f74c-4a58-b365-a0b6822a6ee7
4dcb38c5-23d9-4afa-a186-bd54284d9550,USD,Endpoint Security for Mac,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",d3b5e739-aa89-4a8c-9c1d-72fb1d8cacbf,1.0,"#N/A"
4e32ec31-3b97-44aa-ac97-16985b579179,USD,ePolicy Orchestrator,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxSAAU,a223b174-c2c6-4339-8e9c-a5e6fef85bf4,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,5713a854-f164-45bd-94dd-c93027efb1d5
4f0b1791-aba0-4682-9eac-c039a8f5b1cd,USD,Threat Intelligence Exchange,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":null}","#N/A",a0c3h000001qOxSAAU,f0c3a970-61ab-47d4-bef6-838eed0304dd,a88103d9-20cc-4401-a9fa-44c1e2e241fc,8bbee29e-33cc-4269-9a59-fa2c00851cef,1.0,291ea4bf-1a8d-4cfd-bc34-67036a9d8c9b
4f1f70a9-be91-486e-af30-80ac292b2dff,USD,DLP Endpoint,{},"#N/A",a0c3h000001qOxXAAU,ee791d62-19ed-483f-a96b-c2ef0fb8d94e,64a68959-1084-4397-a6b6-e60e87e2f270,ec4c432b-3db0-4630-9f4c-434057ff8378,1.0,4f3ef234-9b08-4a3c-b6a7-6f091fb5c74a
4f3ef234-9b08-4a3c-b6a7-6f091fb5c74a,USD,Data Control Manager,{},"#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",7910da7d-8903-4881-a7bb-5627054f2322,1.0,"#N/A"
4f4b6656-e275-482b-8766-e8d65cc85009,USD,Scoped Services Project,{},"#N/A",a0c3h000001qOxTAAU,6fc4c936-d0b5-42d9-8f00-03a4cd532fd8,52b6f5f2-3735-4bc8-8ca0-7f0434e02825,14530968-1aa6-4d4c-ae1b-755011f581a0,1.0,8296b11b-895c-48bc-bc49-d1b90d866866
4f64631c-ce9d-4910-8cd8-c82f08558e7a,USD,vSphere Desktop,{},730122d7-9125-4121-be3f-428440a41e0b,a0c3h000001qOxnAAE,c35692a7-3606-421c-a65c-4412dc1a2a37,83f17f25-d192-4916-bcd0-e91fdcde7aea,2647f1b6-ab4d-4de6-83a0-406cc5604ef1,1.0,48858f3a-83c2-468a-8ae5-720144f8afd4
4f6c3c21-f91b-490c-ace3-6c9319e1ca1b,USD,VirusScan Enterprise,"#N/A",d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",0c124a52-73bd-4cba-8e4b-b865b06afebb,1.0,"#N/A"
4f72b6c0-66d3-41d4-9475-9f2bbbccc3d1,USD,ePolicy Orchestrator,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,"#N/A"
4fbaf399-e7b5-4e49-9b3c-a298e820a624,USD,Data Control Manager,{},"#N/A",a0c3h000001qOxQAAU,144bc806-130a-46b4-a86b-5c22d434835c,f0f9ebd7-f61b-497e-999a-c01af69a5461,7910da7d-8903-4881-a7bb-5627054f2322,1.0,dc9c7fd4-881a-4671-9bf6-9262182f0fc0
4fbb0697-ab0a-405a-8383-76eb3184280b,USD,DLP Prevent,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",355bf7cb-de92-48e8-8957-54408c171e5b,1.0,"#N/A"
4fce5045-fb26-41b4-93a4-9cd77e83e09e,USD,Integrity Control,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxRAAU,144bc806-130a-46b4-a86b-5c22d434835c,3cce39ac-3a8c-48f9-b014-b6165cb46156,e56f51ee-eba7-45eb-be4a-4f73fb8f2b0a,1.0,990f73fb-b31b-4550-b035-bebdb7f369a1
5013ab49-6b9f-4c8f-80d4-27ec060eb498,USD,Threat Intelligence Reporting Tools,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c3h000001qOxSAAU,e481d65d-b6ea-4a6c-a6f6-99efb42db8c9,e51c8514-1ad6-4635-b8b5-ed9c853cf55f,53951f9a-99af-4345-9453-1845d0b98c75,1.0,97b70ecb-69de-4f85-aa33-adcdf858073e
502a09f4-2e6b-4bb4-8c17-307051cf5da3,USD,Host Intrusion Prevention for Server,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxRAAU,144bc806-130a-46b4-a86b-5c22d434835c,ae2cdcf7-b876-44e5-bdd9-7dd76336a790,e1396f4f-14e9-4ea8-a2e8-a35ab4f4451a,1.0,7f1cb1db-7c5e-4d0e-866e-d20423ced4b1
508e0165-5cb3-439e-a915-016323f11d46,USD,Enterprise Security Manager (Evergreen),"#N/A","#N/A","#N/A",3a8251f3-02a1-4988-9373-2e1028bfc55a,"#N/A",325a1a0a-7b4c-44e8-b0a2-db5c3eb6396b,1.0,"#N/A"
50b333ee-7262-4e66-a85b-b3570bdd3b7b,USD,DLP Prevent,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxXAAU,144bc806-130a-46b4-a86b-5c22d434835c,36ce5e13-58bf-491c-a5c4-785188e97976,355bf7cb-de92-48e8-8957-54408c171e5b,1.0,c7693d7b-0988-414e-9ad2-d7ccf4c250db
50f7bf67-e5bb-4d41-b047-00ee8794d789,USD,Host Intrusion Prevention for Server,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c3h000001qOxRAAU,6fc4c936-d0b5-42d9-8f00-03a4cd532fd8,ae2cdcf7-b876-44e5-bdd9-7dd76336a790,e1396f4f-14e9-4ea8-a2e8-a35ab4f4451a,1.0,8296b11b-895c-48bc-bc49-d1b90d866866
510ac208-fb79-40ae-9902-615e97cc4d68,USD,Threat Intelligence Reporting Tools,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxSAAU,144bc806-130a-46b4-a86b-5c22d434835c,e51c8514-1ad6-4635-b8b5-ed9c853cf55f,53951f9a-99af-4345-9453-1845d0b98c75,1.0,dc9c7fd4-881a-4671-9bf6-9262182f0fc0
51a1bf8a-e41c-4e5d-9e92-bfdba5412fbc,USD,Endpoint Threat Protection,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",62f88ba0-23a3-4247-b723-7b1535e7d0bc,1.0,"#N/A"
51b2c37c-62fe-4b6c-961d-6ca6fc86e5fd,USD,Endpoint Threat Protection,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxPAAU,a223b174-c2c6-4339-8e9c-a5e6fef85bf4,85cf611b-7f86-4309-9e6e-fc37743c6e7f,62f88ba0-23a3-4247-b723-7b1535e7d0bc,1.0,5713a854-f164-45bd-94dd-c93027efb1d5
5252e94f-3252-4a89-abd3-bc04d40ab251,USD,Business Analyst,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""400.0""}","#N/A",a0c3h000001qOxVAAU,a8103536-f948-4f2d-a0a7-8d8c6a361ebf,293da0df-6028-414f-bd4e-e270efcf7571,4b5d17b2-c5b1-4dd0-86e3-3a46fc47fb91,2.0,f03c657f-ea24-4518-bcfa-2e8c92788bd8
53255bc9-ac84-4fe4-ac76-1e77ac14f22f,USD,Policy Auditor,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""240.0""}","#N/A",a0c3h000001qOxRAAU,7c44b419-724d-4614-98b9-c81fd9b63ea8,3d8b8237-6e24-444c-9963-37e19b35be9c,bf80f687-c78f-461f-8b50-d826e2cd5725,1.0,552f4409-f3e1-457b-9bb6-a3c91307f975
53b221a7-135e-4694-ba5a-09b427601340,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""true"",""Protected_Devices__c"":""240.0""}","#N/A","#N/A",da80d399-e561-42b3-b320-64d69bf4947a,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
53d6974d-40ed-4f90-a60f-a3e53e380d1c,USD,"8GB RDIMM, 2133MT/s","{""Memory_Config__c"":null,""Configuration__c"":null}","#N/A",a0c3h000001qOxMAAU,fdf2aeef-ee7f-4e51-bdb1-90946faca4d8,44393ef4-1024-4db8-b988-ab32adedaab8,ae6f8353-10c7-4ade-b234-8b555e8c114e,2.0,666389b0-10f9-47c2-b2b8-437d17485712
54196f09-88ec-4bb7-a726-d6a265c2ff49,USD,Endpoint Security Specialist,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""550.0""}","#N/A",a0c3h000001qOxWAAU,4ddfc1b4-6c16-4554-afb1-603e4f55c833,c82f6f4e-52c8-4d70-8d6d-dedc3830dea7,ef8f0644-89cc-4bc2-973f-42a6f9d63428,4.0,f8d08566-9112-45e1-ba8b-f2fae7471667
545fd861-d440-419c-a299-da8626a07c2c,USD,Silver Support,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""10000.0""}","#N/A",a0c3h000001qOxUAAU,8832b9f7-69e7-4c51-a56a-cc8ee8cbe3d7,97f63f9d-d298-4997-8e2d-29fe0d886eab,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,5495f252-c406-408d-8668-b07d0e9a784b
54605109-ee2c-4245-b31a-f4ff3c7f25ee,USD,DLP Monitor,{},"#N/A",a0c3h000001qOxXAAU,ee791d62-19ed-483f-a96b-c2ef0fb8d94e,9273bc8d-ae66-4f90-b2cc-ec6d7b328fd2,56293cb8-5ac0-47a2-b87c-7df42df44889,1.0,679867c5-54ce-4276-a42b-b7dda072c5ee
546cf219-44d6-420d-9c0f-950cd790ed79,USD,Host Intrusion Prevention for Server,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}","#N/A",a0c3h000001qOxRAAU,144bc806-130a-46b4-a86b-5c22d434835c,ae2cdcf7-b876-44e5-bdd9-7dd76336a790,e1396f4f-14e9-4ea8-a2e8-a35ab4f4451a,1.0,7fbf4a93-6c93-491e-8b57-ef30805ef132
54948f42-7280-478b-8186-205f9a37f101,USD,VirusScan Enterprise for Mac,"#N/A",d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",629312f4-eb08-4d13-96bc-68db51aa3e3a,1.0,"#N/A"
5495f252-c406-408d-8668-b07d0e9a784b,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""true"",""Mac__c"":""true"",""Protected_Devices__c"":""10000.0""}","#N/A","#N/A",8832b9f7-69e7-4c51-a56a-cc8ee8cbe3d7,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
54981870-e5d1-470b-8665-43934a469782,USD,VirusScan Enterprise for Mac,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""260.0""}",d3f4099a-7a95-415d-a8f7-23f458c0f52e,a0c3h000001qOxKAAU,703662f6-2adf-4d42-bf4f-66ce43a7e234,3744a3ba-1183-4ff7-9bd3-5012af1374d3,629312f4-eb08-4d13-96bc-68db51aa3e3a,260.0,7cd885a3-f23a-4c83-b77f-fecbfb1580eb
54bfe70d-fbda-4478-953e-969682a90ceb,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""true"",""Protected_Devices__c"":""500.0""}","#N/A","#N/A",144bc806-130a-46b4-a86b-5c22d434835c,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
54e30c76-45dd-479c-af74-f1871de90b0b,USD,VirusScan Enterprise for Mac,"#N/A",d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",629312f4-eb08-4d13-96bc-68db51aa3e3a,1.0,"#N/A"
552f4409-f3e1-457b-9bb6-a3c91307f975,USD,Complete Threat Solution,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""true"",""Protected_Devices__c"":""240.0""}","#N/A","#N/A",7c44b419-724d-4614-98b9-c81fd9b63ea8,"#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,1.0,"#N/A"
5577fb12-b563-4bc9-9916-58eaad413345,USD,VirusScan Enterprise for Mac,"{""Storage__c"":""false"",""Linux__c"":""false"",""Mac__c"":""false"",""Protected_Devices__c"":""500.0""}",d3f4099a-7a95-415d-a8f7-23f458c0f52e,a0c3h000001qOxKAAU,144bc806-130a-46b4-a86b-5c22d434835c,3744a3ba-1183-4ff7-9bd3-5012af1374d3,629312f4-eb08-4d13-96bc-68db51aa3e3a,500.0,6600c2b8-5a23-4263-8f32-900e5c620b48
55ff06af-7538-493c-b7b7-bb43dcc0c545,USD,SiteAdvisor Enterprise,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",3f941024-d9b0-4fc1-aefa-fbe5719be4a6,1.0,"#N/A"
56254788-d9c3-4b14-a99c-ab0768b3ac11,USD,MaxShell 6U 600mmx870mm,{},"#N/A",a0c3h000001qOxfAAE,c35692a7-3606-421c-a65c-4412dc1a2a37,64e93dbc-1a3d-4e1e-b9e9-74a7080e0be0,9c9b47ab-e97e-4714-99dd-8c257952e052,1.0,48858f3a-83c2-468a-8ae5-720144f8afd4
562abe18-92ee-410e-934c-b03e58ff3b61,USD,Threat Intelligence Exchange,"#N/A","#N/A","#N/A",ee791d62-19ed-483f-a96b-c2ef0fb8d94e,"#N/A",8bbee29e-33cc-4269-9a59-fa2c00851cef,1.0,"#N/A"
564aaa5a-fb9c-4677-94e6-3870c912b7a0,USD,Quick Deploy,"#N/A","#N/A","#N/A",a698472a-bb0d-4302-8ab8-d41b61220618,"#N/A",228eff6e-43bf-409c-96d9-cab985a5720b,40.0,"#N/A"
