"Guid","CurrencyIsoCode","Name","SBQQ__Description__c","SBQQ__LowerBound__c","SBQQ__OrderItemConsumptionSchedule__c","SBQQ__Price__c","SBQQ__PricingMethod__c","SBQQ__ProcessingOrder__c","SBQQ__UpperBound__c"
40f700f2-034c-4b9b-8a9c-ef3002cdae7a,USD,R-000004,"#N/A",51.0,1765cfd1-eba4-46d6-b1aa-5ea4f001b60b,105.0,PerUnit,4.0,101.0
410d6baf-f663-4527-a17f-4520d68d318c,USD,R-000003,"#N/A",21.0,62dbe297-d139-47ae-bf1f-e4d1dfd577ac,120.0,PerUnit,3.0,51.0
41373a0e-fae6-4b38-a587-2a65fc8361e5,USD,R-000003,"#N/A",21.0,ed524ba7-f7b3-4bfd-af67-b734b70f7ca0,120.0,PerUnit,3.0,51.0
419de987-a013-4061-87c7-31ca3ca12ca3,USD,R-000001,"#N/A",1.0,7fd9fed5-3a03-45e6-bb6c-72da826da30c,150.0,PerUnit,1.0,11.0
41a14469-b267-4db2-b911-4c124e099a58,USD,R-000002,"#N/A",11.0,95535c72-37b8-46d9-87c7-116de8325401,135.0,PerUnit,2.0,21.0
41c82163-8d65-48c1-b169-8fa5831961dd,USD,R-000002,"#N/A",11.0,319a0f9b-9a98-4077-8634-40ede17ca471,135.0,PerUnit,2.0,21.0
41f7f539-aa46-4f21-b86b-67678d34728c,USD,R-000005,"#N/A",101.0,80d6ddd0-ae0a-470f-914a-025f47e411a8,100.0,PerUnit,5.0,"#N/A"
4200acd3-51a7-4f28-ae6a-a1bb6b63b248,USD,R-000003,"#N/A",21.0,97527c60-63aa-40ad-84f0-7a5792e73b85,120.0,PerUnit,3.0,51.0
42112554-218f-4b7c-804c-67294b356d31,USD,R-000005,"#N/A",101.0,b1107c3a-1029-46c1-ba6d-8870e7460ff2,100.0,PerUnit,5.0,"#N/A"
421af389-f369-467b-bbc6-ce9e723736f2,USD,R-000003,"#N/A",21.0,b97187dd-f85f-4ef8-8cb9-0706638bbdae,120.0,PerUnit,3.0,51.0
421d4ae0-f6a1-42bb-b449-9d804927e568,USD,R-000012,"#N/A",301.0,de856000-7442-4548-b5a2-d8047226fa78,10.0,PerUnit,4.0,"#N/A"
422e5389-e5ef-49c9-9987-f04891d3d906,USD,R-000005,"#N/A",101.0,76c38537-c608-402b-950c-63be424df682,100.0,PerUnit,5.0,"#N/A"
42379ee5-5c3e-436b-995e-88645d6835b7,USD,R-000002,"#N/A",11.0,fc5fe086-888e-4d80-9ac3-dac33caf3b23,135.0,PerUnit,2.0,21.0
4250e852-ec81-4e26-8d2d-b473900c126b,USD,R-000004,"#N/A",51.0,7fd9fed5-3a03-45e6-bb6c-72da826da30c,105.0,PerUnit,4.0,101.0
426d6271-d706-42c5-af8a-692d8f1be2c3,USD,R-000004,"#N/A",51.0,cbc09072-fb2b-4a3e-9071-b3cd609cd623,105.0,PerUnit,4.0,101.0
42becaaa-3b6a-4cd9-90a3-175ab27a92c6,USD,R-000004,"#N/A",51.0,e0b7bcb8-f8c0-4ed1-91cd-3b28daef94da,105.0,PerUnit,4.0,101.0
42c0c947-ddd4-4617-91b8-06944af5f391,USD,R-000005,"#N/A",101.0,18c9cbdd-2bac-473e-8337-5601312b96eb,100.0,PerUnit,5.0,"#N/A"
42c3ec93-5d1f-4133-9918-5b5332122f5d,USD,R-000004,"#N/A",51.0,e26b135f-5dfd-46bf-a278-ccb109a42a82,105.0,PerUnit,4.0,101.0
42d6dd8a-07ec-4eca-a843-67fdd7c21ad8,USD,R-000003,"#N/A",21.0,7762e1f2-2b41-4776-9810-ce747af1b154,120.0,PerUnit,3.0,51.0
42da3812-728a-4f05-b0b7-9039a614cdda,USD,R-000002,"#N/A",11.0,d109bf8e-77dd-41d7-b979-1f797620cb52,135.0,PerUnit,2.0,21.0
4302e369-f5ad-4737-b82e-a39d555e5b62,USD,R-000002,"#N/A",11.0,40183a18-0f29-40ae-b156-e1495fd2df9d,135.0,PerUnit,2.0,21.0
4318c2bf-2646-4b43-a2e0-919f476724fe,USD,R-000005,"#N/A",101.0,951554de-e07c-43ab-8257-a586bc776ca5,100.0,PerUnit,5.0,"#N/A"
4344650a-e7f2-40c1-8465-90f8d309abba,USD,R-000003,"#N/A",21.0,106acdee-3283-444d-b2ac-c6e5cfc5098b,120.0,PerUnit,3.0,51.0
4391f8a3-d27b-49b5-99d2-6427ba1ea6c9,USD,R-000001,"#N/A",1.0,27062ff0-ad05-40af-a14e-0ed584ccabb8,150.0,PerUnit,1.0,11.0
43afe9d7-4e3c-499a-badd-da114568935c,USD,R-000005,"#N/A",101.0,aabcd987-9e46-4ecb-a43f-c68c93dd638f,100.0,PerUnit,5.0,"#N/A"
43dbcae2-a905-4da3-b797-9b5368f02691,USD,R-000004,"#N/A",51.0,ea34e737-0b41-47b8-ae7d-1faa0651566f,105.0,PerUnit,4.0,101.0
43e31e66-d6eb-4b17-a32a-09b59a5d1208,USD,R-000002,"#N/A",11.0,735d3331-e574-4376-9cc4-612cd7e6999f,135.0,PerUnit,2.0,21.0
43fb242e-5d68-4a9f-96ef-98bb2f07c01a,USD,R-000003,"#N/A",21.0,df721c93-0fb0-445a-819e-5bd5a209eb3d,120.0,PerUnit,3.0,51.0
440077b8-9d96-450f-b260-d97743fb92e4,USD,R-000002,"#N/A",11.0,886a479b-7a71-4942-8483-3878430a7a0a,135.0,PerUnit,2.0,21.0
443d848c-dfd7-4af1-8e88-d381491a8321,USD,R-000001,"#N/A",1.0,8d5d7758-561d-4fe5-b4af-cedfd2781b5f,150.0,PerUnit,1.0,11.0
4451c516-8e06-436b-bf1a-1e69f7242e16,USD,R-000005,"#N/A",101.0,d109bf8e-77dd-41d7-b979-1f797620cb52,100.0,PerUnit,5.0,"#N/A"
447b8cc9-0a69-4812-a00c-e95b1d119ba2,USD,R-000003,"#N/A",21.0,38314e02-044c-4536-825b-b9f6555d4ac8,120.0,PerUnit,3.0,51.0
449aadc1-9677-4983-a141-41c539921f83,USD,R-000005,"#N/A",101.0,f8ce1469-834d-49bf-8a73-02c3f20988f6,100.0,PerUnit,5.0,"#N/A"
44e9d002-a61a-464f-adfc-803ca59c464c,USD,R-000001,"#N/A",1.0,74345c20-44eb-44da-a1df-0fe8fe4982f5,150.0,PerUnit,1.0,11.0
45064559-cb70-441f-b3b0-d9d00129d62a,USD,R-000004,"#N/A",51.0,a1bab3f1-143e-4522-994c-0374f10c3311,105.0,PerUnit,4.0,101.0
451db42a-955d-44da-a2a4-29bddb1b7aa5,USD,R-000005,"#N/A",101.0,9802b5c6-4624-47f4-8644-28bae2ee3d05,100.0,PerUnit,5.0,"#N/A"
4523b2d6-a25a-4b0e-bcfa-644c7511ec7b,USD,R-000005,"#N/A",101.0,95535c72-37b8-46d9-87c7-116de8325401,100.0,PerUnit,5.0,"#N/A"
4562b057-7b0e-4c6f-b6fe-4b9d68ab77b7,USD,R-000003,"#N/A",21.0,7157f980-6c43-4412-bb29-7d6a0f535dd0,120.0,PerUnit,3.0,51.0
456f4e9e-78d7-42da-9c11-8a46a2e11333,USD,R-000005,"#N/A",101.0,a6709d04-0452-4c2d-8fdb-b61ebf8b2458,100.0,PerUnit,5.0,"#N/A"
45933c2b-2bb5-450a-8e16-34aa08a403e4,USD,R-000005,"#N/A",101.0,dc36963f-a37a-4797-a514-a6ef7efbc6d4,100.0,PerUnit,5.0,"#N/A"
45a9042d-c595-4638-a77c-f0c29e52b5af,USD,R-000004,"#N/A",51.0,804cec5a-d629-4b3f-84bc-a7151202b2b4,105.0,PerUnit,4.0,101.0
45ebb26f-19b9-45f0-abd0-4184552773be,USD,R-000004,"#N/A",51.0,a32cb998-053f-441d-a765-fa37400b5859,105.0,PerUnit,4.0,101.0
46132d07-49c8-4501-87d5-790b73272510,USD,R-000002,"#N/A",11.0,6f7268c1-330e-4f2e-8f3a-a9fe89794806,135.0,PerUnit,2.0,21.0
4643c149-b537-46b6-8c38-93faa791eb3d,USD,R-000002,"#N/A",11.0,cf548e5e-93f9-43b1-8c5c-df502a67b21b,135.0,PerUnit,2.0,21.0
464cc815-94bd-448c-bf5c-1a6cfc8579de,USD,R-000001,"#N/A",1.0,40359a0e-b7f0-4702-b68a-b27a33a19dc2,150.0,PerUnit,1.0,11.0
465afe3a-011e-4ac0-a565-5ecbdac15ada,USD,R-000005,"#N/A",101.0,319a0f9b-9a98-4077-8634-40ede17ca471,100.0,PerUnit,5.0,"#N/A"
465e5f03-24b6-49de-9d95-c64ebf7fa030,USD,R-000003,"#N/A",21.0,07e0321a-836c-4f82-9cf8-855542f81256,120.0,PerUnit,3.0,51.0
469a910c-072e-4ab6-9af3-6d78adaa2f90,USD,R-000004,"#N/A",51.0,66b8f207-a143-408a-986d-9cbe09925b77,105.0,PerUnit,4.0,101.0
478c5ae5-0300-42aa-a042-31887a9f2be2,USD,R-000001,"#N/A",1.0,b97187dd-f85f-4ef8-8cb9-0706638bbdae,150.0,PerUnit,1.0,11.0
47b5d78a-72c7-48a4-85b6-1f1ed208d1e9,USD,R-000004,"#N/A",51.0,d6dc2afd-d07a-4e50-9880-66c0d0f2b0fa,105.0,PerUnit,4.0,101.0
47d79ae2-701b-4abb-826e-6879ba3a9d36,USD,R-000004,"#N/A",51.0,94fb2c45-af1e-4fcf-b4ea-423b02e4e5d2,105.0,PerUnit,4.0,101.0
47e089fa-4990-4eee-a7d1-f2f13aa2a746,USD,R-000005,"#N/A",101.0,caf854d7-9a80-413d-aa67-f1c8eac84c58,100.0,PerUnit,5.0,"#N/A"
48132ab3-c448-4a6b-9c94-13dcee2cfcaf,USD,R-000004,"#N/A",51.0,a998544b-6e2a-4b51-b0fd-f28904eb87e3,105.0,PerUnit,4.0,101.0
48617652-e1d0-4c0b-9c6b-9c9a4aaa93c7,USD,R-000001,"#N/A",1.0,a00369af-de12-49db-a08e-11f994e56beb,150.0,PerUnit,1.0,11.0
4875b29b-2275-4d3d-8d64-0e83c25a0d06,USD,R-000004,"#N/A",51.0,439ced7c-0d61-4223-a876-62e99408621e,105.0,PerUnit,4.0,101.0
489afe9b-f30d-4f99-903f-b540e0d9d6be,USD,R-000001,"#N/A",1.0,b170b494-ea6a-4479-a84a-70bb941d430a,150.0,PerUnit,1.0,11.0
48a45591-836d-4a61-925e-e9bf5aeeb058,USD,R-000001,"#N/A",1.0,57e97fe8-c0a9-4b8a-ab5d-81b5c4334c7f,150.0,PerUnit,1.0,11.0
48b94295-2b46-4f20-bada-4f4fde43ca37,USD,R-000002,"#N/A",11.0,68c11fcc-e39f-4816-9e22-e0f77c6b58c4,135.0,PerUnit,2.0,21.0
48bbf296-80d1-4a64-be45-5726426a1e2a,USD,R-000003,"#N/A",21.0,a43d6584-3348-40df-90f9-72fb8ac2ecee,120.0,PerUnit,3.0,51.0
48d02ff5-4c1d-412c-b03d-2130f52c63b1,USD,R-000003,"#N/A",21.0,8a2e0908-ab7b-4a54-b3c3-48182e236c6e,120.0,PerUnit,3.0,51.0
48e1d764-6c30-42d6-a4a4-e673b97985e9,USD,R-000003,"#N/A",21.0,34ca9059-f22c-4ef7-a707-bdb46397586e,120.0,PerUnit,3.0,51.0
48ed88c5-6bbf-41f2-afa5-b2789b5f3192,USD,R-000001,"#N/A",1.0,ab6733a2-b30f-4e0b-81c6-2bdf96c24eca,150.0,PerUnit,1.0,11.0
48ffd546-80dd-46c6-b785-8c1c972f7bd7,USD,R-000004,"#N/A",51.0,4947240e-b2e1-46fb-8fba-0284ddb52902,105.0,PerUnit,4.0,101.0
493028ee-0514-40eb-9a05-0e8da36db626,USD,R-000012,"#N/A",301.0,17fa6d11-9a59-486a-a07d-ab861098a38f,10.0,PerUnit,4.0,"#N/A"
49367468-73cb-4a4d-b2be-7253195802d6,USD,R-000001,"#N/A",1.0,12e67b2c-9730-4b77-865c-8c9e84375c63,150.0,PerUnit,1.0,11.0
49374c97-7f4e-4742-a684-5cbf137793f4,USD,R-000002,"#N/A",11.0,a6709d04-0452-4c2d-8fdb-b61ebf8b2458,135.0,PerUnit,2.0,21.0
495bcf11-9293-4451-a0d0-53f18339d5a9,USD,R-000003,"#N/A",21.0,08967a09-3072-4b98-9051-f2076623f661,120.0,PerUnit,3.0,51.0
4969dd4c-089d-498a-b374-10d1351a70a1,USD,R-000004,"#N/A",51.0,76c38537-c608-402b-950c-63be424df682,105.0,PerUnit,4.0,101.0
49a5592e-08f7-4586-8055-42eead9dc5ff,USD,R-000002,"#N/A",11.0,18c9cbdd-2bac-473e-8337-5601312b96eb,135.0,PerUnit,2.0,21.0
49bed623-1166-4cf8-a1cc-32a2c77d61f4,USD,R-000001,"#N/A",1.0,bfaad67a-d5b1-459f-9b14-060de296998a,150.0,PerUnit,1.0,11.0
49c6eef5-4084-4ef3-8813-7d391acc3737,USD,R-000002,"#N/A",11.0,6d12effe-bc3f-47f0-b0af-ce2dc5b290e9,135.0,PerUnit,2.0,21.0
49fb4edc-43a0-4fba-99c4-85c5e866866f,USD,R-000005,"#N/A",101.0,3d8b7c14-ab7c-40ca-8810-5312e4d0726e,100.0,PerUnit,5.0,"#N/A"
4a35faa9-e901-4e99-8354-d7facbd4a43f,USD,R-000003,"#N/A",21.0,4c44646c-b585-4ce4-8e4e-65afa8ce1f5d,120.0,PerUnit,3.0,51.0
4a388861-1dc9-4d88-a16c-26ba3eb7948c,USD,R-000005,"#N/A",101.0,ff8715d1-8b27-44c2-a816-1dd6ba55ef0b,100.0,PerUnit,5.0,"#N/A"
4a61eb10-1c3c-4fb0-b978-7dd72232d032,USD,R-000003,"#N/A",21.0,1120034a-38f0-4fd3-9094-b6ec3a6b14b1,120.0,PerUnit,3.0,51.0
4a6d4510-1509-4f76-a734-5919f7414956,USD,R-000005,"#N/A",101.0,5a671ac0-91bd-4879-97b0-4cf1a2b33a99,100.0,PerUnit,5.0,"#N/A"
4a6d61d4-b69f-4a24-a61b-dbf547ee3f64,USD,R-000003,"#N/A",21.0,4826ce70-7dd5-45bb-ac16-72f96764a082,120.0,PerUnit,3.0,51.0
4ac61a8e-3b0a-4098-b8c4-676f01d666e2,USD,R-000002,"#N/A",11.0,9c570f8a-5464-4296-99f6-6ee5205cf0fd,135.0,PerUnit,2.0,21.0
4af24da6-3862-4b0b-9424-d3a7539f592f,USD,R-000004,"#N/A",51.0,b5641f1f-2292-4df3-ac63-c904997091a9,105.0,PerUnit,4.0,101.0
4b02ae8d-05ee-4fa9-81c6-5274e459e971,USD,R-000005,"#N/A",101.0,e6b1e5a3-0600-4aab-95e3-ed205de555fe,100.0,PerUnit,5.0,"#N/A"
4b085b21-0359-48f7-b31c-9a624fe0d77a,USD,R-000002,"#N/A",11.0,38173b34-8ee6-44f4-9a47-669e9b6f6c64,135.0,PerUnit,2.0,21.0
4b170301-b973-4c55-9629-62245eb0280a,USD,R-000004,"#N/A",51.0,f38afe1b-1d04-4ab7-a794-24cd3f6e516e,105.0,PerUnit,4.0,101.0
4b20e787-54b3-41d9-8f6d-d12e4980f540,USD,R-000003,"#N/A",21.0,f132f477-29fd-4da0-94ca-0fb1df3a24e7,120.0,PerUnit,3.0,51.0
4b2a5e4a-34af-450b-af0b-eae81b6e6b7b,USD,R-000004,"#N/A",51.0,cccc6c7c-b58a-4ba9-9904-2ea7de718e2e,105.0,PerUnit,4.0,101.0
4baf4b9e-3498-4317-a486-31762e3e1ea1,USD,R-000002,"#N/A",11.0,c623eaa4-32ae-4e43-aa08-201da5bba421,135.0,PerUnit,2.0,21.0
4bc48ae1-ec33-434e-9f99-4eb23b3a787d,USD,R-000003,"#N/A",21.0,38173b34-8ee6-44f4-9a47-669e9b6f6c64,120.0,PerUnit,3.0,51.0
4bc77b15-0327-47dd-9bf8-e6477f37b0d5,USD,R-000002,"#N/A",11.0,7668fe99-6f2d-4bbb-a840-64a403d5e864,135.0,PerUnit,2.0,21.0
4be3957c-3121-4f8d-a7c7-3d65f0bbe829,USD,R-000003,"#N/A",21.0,804cec5a-d629-4b3f-84bc-a7151202b2b4,120.0,PerUnit,3.0,51.0
4bfcebd9-d46d-4086-8715-f4c6810f276f,USD,R-000004,"#N/A",51.0,46415bb8-9d2c-40ad-8515-dcb60711d392,105.0,PerUnit,4.0,101.0
4c1723e7-245b-44ff-9dc0-9f777cd65ae2,USD,R-000005,"#N/A",101.0,c8a2da42-82e5-4929-b48b-fc1c0ea456b6,100.0,PerUnit,5.0,"#N/A"
4c37ac7a-3da2-478c-91bc-8aabf3ae768b,USD,R-000005,"#N/A",101.0,71027c0a-5bda-4acc-afce-cba0d4f2e2db,100.0,PerUnit,5.0,"#N/A"
4c5e2b9d-6c1d-4533-be0b-a10115e4ad59,USD,R-000005,"#N/A",101.0,7afb176d-e159-4347-93d5-11869ff47e0d,100.0,PerUnit,5.0,"#N/A"
4c71b8d6-322b-484f-8eed-30449f57f29e,USD,R-000002,"#N/A",11.0,8255da46-1cb4-4390-b3e2-6961cd396391,135.0,PerUnit,2.0,21.0
4c928152-d943-44a8-8a06-bfcc1eb230c3,USD,R-000002,"#N/A",11.0,0f46734f-fa7e-4f55-a419-614b0a393305,135.0,PerUnit,2.0,21.0
4cb1dd32-910c-4a3f-a421-239dde6ce636,USD,R-000004,"#N/A",51.0,f8ce1469-834d-49bf-8a73-02c3f20988f6,105.0,PerUnit,4.0,101.0
4cb638a5-b957-4466-ba86-9b687d48be6f,USD,R-000004,"#N/A",51.0,0f098f76-0bf6-494b-9665-96740c7ee498,105.0,PerUnit,4.0,101.0
4cec97e9-af8f-4a54-801c-4602427e63cd,USD,R-000001,"#N/A",1.0,68c11fcc-e39f-4816-9e22-e0f77c6b58c4,150.0,PerUnit,1.0,11.0
4d049a68-c94c-4760-8129-754ae853f444,USD,R-000001,"#N/A",1.0,cbc09072-fb2b-4a3e-9071-b3cd609cd623,150.0,PerUnit,1.0,11.0
4d14b94c-353f-4ae5-81d8-62446a26ebc7,USD,R-000005,"#N/A",101.0,9ff802af-422d-4446-ab8e-25ab638c2e25,100.0,PerUnit,5.0,"#N/A"
4d180042-a38b-4b1d-8456-f6f42592a672,USD,R-000004,"#N/A",51.0,e6b1e5a3-0600-4aab-95e3-ed205de555fe,105.0,PerUnit,4.0,101.0
4d7200ee-07e2-4d9a-89e1-777d65d18bc6,USD,R-000002,"#N/A",11.0,44e7c2c9-510e-49c9-b93b-be1963a335c5,135.0,PerUnit,2.0,21.0
4d7cfc48-06b4-4496-91a3-b6d943d4cc9c,USD,R-000004,"#N/A",51.0,1d6e60d6-15d5-4814-93e1-0667201ff130,105.0,PerUnit,4.0,101.0
4dac6a91-56e2-4f7f-bca8-aea1e2f1724c,USD,R-000004,"#N/A",51.0,7157f980-6c43-4412-bb29-7d6a0f535dd0,105.0,PerUnit,4.0,101.0
4db5fbff-6cc2-43a6-8a3d-b3ae94d90c54,USD,R-000004,"#N/A",51.0,fd1f23c1-35e3-4f19-835c-59b0e00db189,105.0,PerUnit,4.0,101.0
4ddf2649-8803-44c0-ad49-76c93a046af1,USD,R-000002,"#N/A",11.0,df721c93-0fb0-445a-819e-5bd5a209eb3d,135.0,PerUnit,2.0,21.0
4e1003f5-9c60-4ad2-ac43-d7d04fd346a4,USD,R-000005,"#N/A",101.0,7e73b54b-95f4-46ad-b303-847b774ed4cc,100.0,PerUnit,5.0,"#N/A"
4e544101-6f20-4009-8e62-f2f46b59359f,USD,R-000005,"#N/A",101.0,8d2d04aa-edbb-433c-8723-a5c8aad659b1,100.0,PerUnit,5.0,"#N/A"
4ea1be6d-15b9-44d9-99ce-2ad865152fa3,USD,R-000005,"#N/A",101.0,731d1315-4d17-4c35-8ba6-05d598c969c6,100.0,PerUnit,5.0,"#N/A"
4ec8eb10-8d03-4a96-bcf2-e9375dc3b5cb,USD,R-000001,"#N/A",1.0,b96d5bd5-72ce-40a9-94cc-b4f700d681e8,150.0,PerUnit,1.0,11.0
4ee11d94-48e0-42df-b788-4928c158f36f,USD,R-000003,"#N/A",21.0,27809995-c240-411c-a1f2-03893f3bd66b,120.0,PerUnit,3.0,51.0
4ee4983f-a465-4c38-9820-e56e2c9159a0,USD,R-000005,"#N/A",101.0,75492345-41f6-4450-93b7-408be7b5a251,100.0,PerUnit,5.0,"#N/A"
4efc1774-a2bd-4578-a779-0d549fc228f8,USD,R-000002,"#N/A",11.0,0daf2600-8b08-45f6-ba1e-b5a5c0bb7d8f,135.0,PerUnit,2.0,21.0
4f55cb8d-c4bc-4e6d-bc62-9e9e723febdb,USD,R-000002,"#N/A",11.0,116699dc-84e7-42df-bd80-31dfd0d617fb,135.0,PerUnit,2.0,21.0
4f6164c7-120e-4c14-b0af-d0c276a3b6bd,USD,R-000002,"#N/A",11.0,d549cf99-59c3-4065-a515-5c8e5a6b8466,135.0,PerUnit,2.0,21.0
4f691e3a-6475-416b-9d41-34c0f3b66569,USD,R-000004,"#N/A",51.0,57e97fe8-c0a9-4b8a-ab5d-81b5c4334c7f,105.0,PerUnit,4.0,101.0
4f72d9c3-5627-4a35-8065-854bd8196348,USD,R-000004,"#N/A",51.0,c11d3b4b-cebb-4ef2-a59a-80a31df82656,105.0,PerUnit,4.0,101.0
4f824fed-a74f-4615-9c1f-b82a615317ff,USD,R-000001,"#N/A",1.0,558eb586-1341-4d2e-ba1e-13a700286fd6,150.0,PerUnit,1.0,11.0
4f837544-97f2-449b-a4a4-4df27ae8b2ad,USD,R-000004,"#N/A",51.0,43e67d06-bb6e-4739-94fe-28a46956ee49,105.0,PerUnit,4.0,101.0
4f83a711-9efd-4895-88a8-b5e9e1531f39,USD,R-000004,"#N/A",51.0,38173b34-8ee6-44f4-9a47-669e9b6f6c64,105.0,PerUnit,4.0,101.0
4f83b159-6997-4aca-a55b-1e32c9bf96c1,USD,R-000004,"#N/A",51.0,4826ce70-7dd5-45bb-ac16-72f96764a082,105.0,PerUnit,4.0,101.0
4fc8bc80-39ca-4fdc-b2c2-34b5ed755526,USD,R-000005,"#N/A",101.0,558eb586-1341-4d2e-ba1e-13a700286fd6,100.0,PerUnit,5.0,"#N/A"
4fe9cab1-d6f0-4de1-9760-8303c1843fcd,USD,R-000004,"#N/A",51.0,1a4dec01-1546-4fd3-8169-a9b0663422cd,105.0,PerUnit,4.0,101.0
4fed68b0-ed9d-4ca2-9ab7-c5859577e86d,USD,R-000004,"#N/A",51.0,58833722-a694-40f2-af18-7cc708ca8639,105.0,PerUnit,4.0,101.0
4ff4b427-ef95-4a93-9c41-f634148077f7,USD,R-000005,"#N/A",101.0,3784ef35-0720-45e7-a917-51c8f99f3bb6,100.0,PerUnit,5.0,"#N/A"
5049df34-c908-4b4f-84d3-2ba5ba90993a,USD,R-000004,"#N/A",51.0,40183a18-0f29-40ae-b156-e1495fd2df9d,105.0,PerUnit,4.0,101.0
50510270-10a2-4a10-9d5a-270b10187b19,USD,R-000004,"#N/A",51.0,f745c064-f03c-4777-b16f-f84549d3575e,105.0,PerUnit,4.0,101.0
505fbe9c-94e7-469f-a721-0a4dabe008de,USD,R-000001,"#N/A",1.0,9ad6eda8-67da-4fe1-95d3-fe43d8565176,150.0,PerUnit,1.0,11.0
508c9acf-bb5c-460f-85f2-180d64a653cd,USD,R-000001,"#N/A",1.0,41c5cf5b-8f19-446b-b313-44f0bb376e5f,150.0,PerUnit,1.0,11.0
509b25b0-009a-4074-8bbd-dd0ea59b3262,USD,R-000001,"#N/A",1.0,5382b052-bdd9-4b0f-996f-4c4f4e175b92,150.0,PerUnit,1.0,11.0
50f2e047-23a5-4f58-b07a-e706889b3634,USD,R-000001,"#N/A",1.0,e7e6b7a1-ab84-484c-a2ce-337eabcd3c5b,150.0,PerUnit,1.0,11.0
5114cbfd-6ec3-457e-8d98-109d4801bb37,USD,R-000004,"#N/A",51.0,077c4b86-c7c0-463b-9d2f-db3f13b0f84d,105.0,PerUnit,4.0,101.0
51590b08-0c10-432f-84fc-4c8b1f3bd69e,USD,R-000001,"#N/A",1.0,17d52bfc-c454-41bd-bd90-bc4277524a13,150.0,PerUnit,1.0,11.0
51639fa2-fef4-48d7-8a2e-22c9f9368c5e,USD,R-000004,"#N/A",51.0,6f7268c1-330e-4f2e-8f3a-a9fe89794806,105.0,PerUnit,4.0,101.0
51808e81-0301-406d-8710-336816bb781e,USD,R-000004,"#N/A",51.0,a43d6584-3348-40df-90f9-72fb8ac2ecee,105.0,PerUnit,4.0,101.0
51912982-ec52-4264-ab39-143942af6aa8,USD,R-000001,"#N/A",1.0,f37a5601-b6df-4cfa-9152-c136946fb368,150.0,PerUnit,1.0,11.0
51963209-7967-4c25-94d7-aa2f0f9ad927,USD,R-000003,"#N/A",21.0,6f575732-2c0d-4a14-9867-481e7b08c85b,120.0,PerUnit,3.0,51.0
521c2a68-2320-4d15-b601-6b4c65ee0d29,USD,R-000004,"#N/A",51.0,62d3eb53-9810-4014-bed1-a046f8646636,105.0,PerUnit,4.0,101.0
52801255-085b-49ac-97ae-33f4e54781e6,USD,R-000003,"#N/A",21.0,03073286-34ba-4340-bfad-75d55333e29d,120.0,PerUnit,3.0,51.0
529117b6-80e1-422b-8d8b-5001964310af,USD,R-000003,"#N/A",21.0,5400bdbb-d68f-4884-ba19-b913ba88b959,120.0,PerUnit,3.0,51.0
529f4363-0866-433e-8bba-7ea0b476981b,USD,R-000005,"#N/A",101.0,3a6e2986-577b-4334-8665-d2c2b21d1839,100.0,PerUnit,5.0,"#N/A"
52ac66b1-6cc9-4bae-a506-d458390a6470,USD,R-000004,"#N/A",51.0,b97f5eaa-cc45-4d7c-90ab-004701105fd2,105.0,PerUnit,4.0,101.0
52bd9482-74b1-4612-aedf-0b822ebbccc0,USD,R-000003,"#N/A",21.0,f60f2c0a-3f01-4f65-8c9c-c154d05f5148,120.0,PerUnit,3.0,51.0
52cd7e42-68ca-4fce-8fe2-fc8f378c7a19,USD,R-000005,"#N/A",101.0,1765cfd1-eba4-46d6-b1aa-5ea4f001b60b,100.0,PerUnit,5.0,"#N/A"
52de99a4-0d5d-4933-a5c9-0dd3544b3147,USD,R-000003,"#N/A",21.0,41ca7b1f-6b7a-42d5-9f62-0f600ee1d087,120.0,PerUnit,3.0,51.0
52fb9941-c047-4aae-a6f3-8264a0927d63,USD,R-000002,"#N/A",11.0,23e7ca33-2959-4d48-a966-bab9ba91690b,135.0,PerUnit,2.0,21.0
5308a273-10c9-4526-9a85-a0da0f1ca22a,USD,R-000004,"#N/A",51.0,df6fcd57-d114-4919-9a0c-15cd06cef9eb,105.0,PerUnit,4.0,101.0
53308f83-8e51-401f-abab-cac34721d415,USD,R-000004,"#N/A",51.0,1120034a-38f0-4fd3-9094-b6ec3a6b14b1,105.0,PerUnit,4.0,101.0
535744bf-ec99-45cf-a8d0-2f8bd9852423,USD,R-000004,"#N/A",51.0,17dfedbb-445c-4519-ad64-8a86dd6804a2,105.0,PerUnit,4.0,101.0
5381abc6-a5d5-46cd-9b31-3b4777dd9192,USD,R-000005,"#N/A",101.0,ea34e737-0b41-47b8-ae7d-1faa0651566f,100.0,PerUnit,5.0,"#N/A"
538c29a6-a2ef-4bbd-ad35-767b0c34e3d1,USD,R-000005,"#N/A",101.0,7668fe99-6f2d-4bbb-a840-64a403d5e864,100.0,PerUnit,5.0,"#N/A"
539b63ac-7885-482e-9a6b-859b104b2e19,USD,R-000005,"#N/A",101.0,105e23b0-71b2-4126-a3f0-9fd6cc113415,100.0,PerUnit,5.0,"#N/A"
53c36430-9346-403b-9b45-31937c355a8b,USD,R-000002,"#N/A",11.0,b4dd38fd-e0be-440a-a17c-2aba88244547,135.0,PerUnit,2.0,21.0
53d854fe-cf4e-4182-9fcd-1ae2ee27a78a,USD,R-000003,"#N/A",21.0,8255da46-1cb4-4390-b3e2-6961cd396391,120.0,PerUnit,3.0,51.0
