"Guid","CurrencyIsoCode","Linux__c","Mac__c","Product_Line__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__Bundle__c","SBQQ__BundledQuantity__c","SBQQ__Bundled__c","SBQQ__ChargeType__c","SBQQ__ComponentDiscountedByPackage__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__CustomerPrice__c","SBQQ__Dimension__c","SBQQ__DiscountScheduleType__c","SBQQ__DiscountSchedule__c","SBQQ__Discount__c","SBQQ__DistributorDiscount__c","SBQQ__DynamicOptionId__c","SBQQ__HasConsumptionSchedule__c","SBQQ__ListPrice__c","SBQQ__MarkupAmount__c","SBQQ__MarkupRate__c","SBQQ__NetPrice__c","SBQQ__Number__c","SBQQ__OptionDiscountAmount__c","SBQQ__OptionDiscount__c","SBQQ__OptionLevel__c","SBQQ__OptionType__c","SBQQ__OriginalQuoteLine__c","SBQQ__OriginalUnitCost__c","SBQQ__PackageProductCode__c","SBQQ__PackageProductDescription__c","SBQQ__PartnerDiscount__c","SBQQ__PricingMethod__c","SBQQ__ProductOption__c","SBQQ__ProductSubscriptionType__c","SBQQ__Product__c","SBQQ__ProrateMultiplier__c","SBQQ__Quantity__c","SBQQ__QuoteLine__c","SBQQ__RegularPrice__c","SBQQ__RenewalPrice__c","SBQQ__RenewalQuantity__c","SBQQ__RenewalUpliftRate__c","SBQQ__RenewedDate__c","SBQQ__RequiredById__c","SBQQ__RequiredByProduct__c","SBQQ__RevisedSubscription__c","SBQQ__RootId__c","SBQQ__SegmentEndDate__c","SBQQ__SegmentIndex__c","SBQQ__SegmentKey__c","SBQQ__SegmentLabel__c","SBQQ__SegmentQuantity__c","SBQQ__SegmentStartDate__c","SBQQ__SegmentUpliftAmount__c","SBQQ__SegmentUplift__c","SBQQ__SpecialPrice__c","SBQQ__SubscriptionEndDate__c","SBQQ__SubscriptionStartDate__c","SBQQ__SubscriptionType__c","SBQQ__TermDiscountSchedule__c","SBQQ__TerminatedDate__c","SBQQ__UnitCost__c","Storage__c"
347db2dc-9362-491e-843a-522948af2e54,USD,false,false,"#N/A","#N/A",Monthly,"#N/A",false,"#N/A",false,Usage,false,"#N/A",0.0,"#N/A",Slab,ffac4e98-b784-46b0-ae3b-69a28e0ec767,"#N/A","#N/A",a0c3h000001qOxSAAU,false,3.0,"#N/A","#N/A",0.0,4.0,"#N/A","#N/A",1.0,Related Product,5a381d35-a783-4615-9fd9-25b759204873,0.7757787936296654,"#N/A","#N/A","#N/A",List,3335f6cd-0601-4f21-8f85-1baee6b10bc7,Renewable,75489686-1f1b-45a4-a290-533cc16a0e12,3.0,1.0,5a381d35-a783-4615-9fd9-25b759204873,0.0,0.0,1.0,3.0,"#N/A",a0t3h0000013mPhAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mPhAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.0,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",0.7757787936296654,false
3483c0db-b554-404c-932d-3d79c498f25e,USD,false,false,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",98bb7d49-eef3-456e-8b3c-13a8fd8a7ae0,0.0,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,24.0,1.0,98bb7d49-eef3-456e-8b3c-13a8fd8a7ae0,0.0,"#N/A",1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0t3h0000013m1CAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2020-09-19,"#N/A","#N/A","#N/A",0.0,false
3494f32c-b388-4e96-956e-b0c95dc4244c,USD,true,true,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",60f71897-6e91-4efd-a623-f88b8e53af6a,0.0,"#N/A","#N/A","#N/A",List,"#N/A",Renewable,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,11.0,1.0,60f71897-6e91-4efd-a623-f88b8e53af6a,0.0,"#N/A",1.0,3.0,"#N/A","#N/A","#N/A","#N/A",a0t3h0000013m2ZAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2021-11-17,Renewable,"#N/A","#N/A",0.0,false
34bf4d23-a2af-4811-8713-bbcf86e09a68,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",1500.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,1500.0,"#N/A","#N/A",1500.0,7.0,"#N/A","#N/A",1.0,Related Product,3c938482-4a31-40e3-b50a-639484e57a96,89.71318485695275,"#N/A","#N/A","#N/A",List,85cf611b-7f86-4309-9e6e-fc37743c6e7f,"#N/A",62f88ba0-23a3-4247-b723-7b1535e7d0bc,12.0,1.0,3c938482-4a31-40e3-b50a-639484e57a96,1500.0,125.0,1.0,"#N/A","#N/A",a0t3h0000013mBiAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mBiAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",125.0,"#N/A",2021-02-17,"#N/A","#N/A","#N/A",89.71318485695275,false
34cc9b8b-c13a-40cb-b0eb-ad1232e338a9,USD,false,false,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,11.0,"#N/A","#N/A","#N/A","#N/A",aadcf603-cf69-44b9-8543-ee22f373d01c,0.0,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,7.0,1.0,aadcf603-cf69-44b9-8543-ee22f373d01c,0.0,"#N/A",1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0t3h0000013m12AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2021-02-17,"#N/A","#N/A","#N/A",0.0,false
34ce456c-0d7b-4e05-891b-28b847102da3,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",128.38,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,128.38,"#N/A","#N/A",128.38,9.0,"#N/A","#N/A",1.0,Related Product,399cd8af-5e8a-40b6-8b16-10b77fab1c07,10.424394196485622,"#N/A","#N/A","#N/A",List,1aaa7f81-2e95-4560-be5f-8b394acf0a9b,Renewable,9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,8.55890410958904,200.0,399cd8af-5e8a-40b6-8b16-10b77fab1c07,128.38,15.0,200.0,3.0,"#N/A",a0t3h0000013m32AAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m32AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2022-01-31,Renewable,"#N/A","#N/A",10.424394196485622,false
34dafa1e-ad8f-4bd9-b5f1-c766469fbe00,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",1200.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxXAAU,false,1200.0,"#N/A","#N/A",1200.0,14.0,"#N/A","#N/A",2.0,Component,6b06617f-fd85-4835-b18c-cbf342057a16,69.49596130990415,"#N/A","#N/A","#N/A",List,f0a6510e-cac2-4a7c-b8e4-fc921213ae43,Renewable,30723057-aadf-4e0b-b63b-9a7621b7cd6e,12.0,1.0,6b06617f-fd85-4835-b18c-cbf342057a16,1200.0,100.0,1.0,3.0,"#N/A",a0t3h0000013mk3AAA,7910da7d-8903-4881-a7bb-5627054f2322,"#N/A",a0t3h0000013m2vAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2022-01-17,Renewable,"#N/A","#N/A",69.49596130990415,false
34e45b37-aa27-4fd0-bc51-0fc8faca99f8,USD,false,false,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",837a760c-55ce-4e20-91ec-1e93ff59405d,0.0,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",5a78fd1c-bd50-4427-b949-0cf9f4ae2810,12.0,1.0,837a760c-55ce-4e20-91ec-1e93ff59405d,0.0,"#N/A",1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0t3h0000013m1PAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2020-10-20,"#N/A","#N/A","#N/A",0.0,false
351b63b7-7cf6-4803-a143-b1d9fc925253,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,7.0,"#N/A","#N/A",1.0,Related Product,73c78261-515e-4f51-a9cb-2796c557978a,2031.9257005889087,"#N/A","#N/A","#N/A",List,97f63f9d-d298-4997-8e2d-29fe0d886eab,"#N/A",b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,1.0,73c78261-515e-4f51-a9cb-2796c557978a,3000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mAjAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mAjAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2020-12-18,"#N/A","#N/A","#N/A",2031.9257005889087,false
35987c8c-ec9c-422d-85b7-6e931d1d545b,USD,false,false,"#N/A","#N/A",Monthly,"#N/A",false,"#N/A",false,Usage,false,"#N/A",0.0,"#N/A",Slab,ffac4e98-b784-46b0-ae3b-69a28e0ec767,"#N/A","#N/A",a0c3h000001qOxSAAU,false,0.75,"#N/A","#N/A",0.0,6.0,"#N/A","#N/A",1.0,Related Product,cb6b7fd9-14c1-4bee-9db5-314de492a80f,0.7757787936296654,"#N/A","#N/A","#N/A",List,3335f6cd-0601-4f21-8f85-1baee6b10bc7,Renewable,75489686-1f1b-45a4-a290-533cc16a0e12,0.75,1.0,cb6b7fd9-14c1-4bee-9db5-314de492a80f,0.0,0.0,1.0,3.0,"#N/A",a0t3h0000013m2KAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2KAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.0,"#N/A",2022-01-17,Renewable,"#N/A","#N/A",0.7757787936296654,false
359c6f88-30ea-4a81-905c-9b2444796532,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",2400.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,2400.0,"#N/A","#N/A",2400.0,16.0,"#N/A","#N/A",1.0,Related Product,fae5ddaf-73f5-4433-96a2-395ef5df8cf0,62.0196080521628,"#N/A","#N/A","#N/A",List,1f0cc2a5-efa8-45f2-b466-5aaa63876909,"#N/A",62932448-67d1-4044-8961-5fce2eae0fbb,1.0,1.0,fae5ddaf-73f5-4433-96a2-395ef5df8cf0,2400.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1TAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1TAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2400.0,"#N/A",2020-10-20,"#N/A","#N/A","#N/A",62.0196080521628,false
35a3bc14-6898-4bc5-b96a-0993494ab6c8,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",2400.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,2400.0,"#N/A","#N/A",2400.0,16.0,"#N/A","#N/A",1.0,Related Product,47002d37-f95c-44f1-950b-a3c5a21ce2b5,62.0196080521628,"#N/A","#N/A","#N/A",List,1f0cc2a5-efa8-45f2-b466-5aaa63876909,"#N/A",62932448-67d1-4044-8961-5fce2eae0fbb,1.0,1.0,47002d37-f95c-44f1-950b-a3c5a21ce2b5,2400.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1bAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1bAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2400.0,"#N/A",2020-11-17,"#N/A","#N/A","#N/A",62.0196080521628,false
35a6f641-cef6-40be-aee3-5d53dc517a08,USD,false,false,"#N/A",790.63,Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",7209.37,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,8000.0,"#N/A","#N/A",7209.37,3.0,"#N/A","#N/A",1.0,Related Product,1396bb96-44fc-4c09-a727-eaf44eae852d,5892.953568188005,"#N/A","#N/A","#N/A",List,a88103d9-20cc-4401-a9fa-44c1e2e241fc,Renewable,8bbee29e-33cc-4269-9a59-fa2c00851cef,1.0,1.0,1396bb96-44fc-4c09-a727-eaf44eae852d,8000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mIOAAY,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mIOAAY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",8000.0,"#N/A",2021-09-19,Renewable,"#N/A","#N/A",5892.953568188005,false
35d04d8c-a2fa-4e35-ac9f-85220196dd74,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",366.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,600.0,"#N/A","#N/A",366.0,9.0,"#N/A","#N/A",1.0,Related Product,6dd6ac54-3fb6-4843-af5f-563e658ef063,34.74798065495207,"#N/A","#N/A","#N/A",List,23d16bbf-4e92-4497-b441-0e48906ce467,Renewable,e5d77835-1f91-4876-b952-77560259c9d6,12.0,1.0,6dd6ac54-3fb6-4843-af5f-563e658ef063,600.0,30.5,1.0,3.0,"#N/A",a0t3h0000013mjYAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mjYAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",50.0,"#N/A",2022-01-17,Renewable,"#N/A","#N/A",34.74798065495207,false
35ea3f85-4270-4f3e-bc18-56502162f11b,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",1200.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,1200.0,"#N/A","#N/A",1200.0,9.0,"#N/A","#N/A",2.0,Component,e064ee79-2ef5-4574-9e13-09f696c25825,78.71737916006252,"#N/A","#N/A","#N/A",List,f0a6510e-cac2-4a7c-b8e4-fc921213ae43,"#N/A",30723057-aadf-4e0b-b63b-9a7621b7cd6e,12.0,1.0,e064ee79-2ef5-4574-9e13-09f696c25825,1200.0,100.0,1.0,"#N/A","#N/A",a0t3h0000013mB4AAI,7910da7d-8903-4881-a7bb-5627054f2322,"#N/A",a0t3h0000013m15AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2020-12-05,"#N/A","#N/A","#N/A",78.71737916006252,false
362db139-8987-4abe-9058-ee2f22068316,USD,false,false,"#N/A","#N/A",Monthly,Arrears,true,"#N/A",false,Recurring,false,"#N/A",1200.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxQAAU,false,1200.0,"#N/A","#N/A",1200.0,12.0,"#N/A","#N/A",1.0,Related Product,46ab1f3d-f27f-4236-8525-7da6b757a7f3,78.88228507543418,"#N/A","#N/A","#N/A",List,f0f9ebd7-f61b-497e-999a-c01af69a5461,"#N/A",7910da7d-8903-4881-a7bb-5627054f2322,12.0,1.0,46ab1f3d-f27f-4236-8525-7da6b757a7f3,1200.0,100.0,1.0,"#N/A","#N/A",a0t3h0000013m1HAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1HAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2020-09-19,"#N/A","#N/A","#N/A",78.88228507543418,false
36477164-197f-4faf-bc2f-d6c5d466e180,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",165.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,165.0,"#N/A","#N/A",165.0,6.0,"#N/A","#N/A",1.0,Related Product,b9285a74-745c-4fd6-9c72-0d38a86eec3a,10.23,"#N/A","#N/A","#N/A",List,1aaa7f81-2e95-4560-be5f-8b394acf0a9b,"#N/A",9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,11.0,200.0,b9285a74-745c-4fd6-9c72-0d38a86eec3a,165.0,15.0,200.0,"#N/A","#N/A",a0t3h0000013m2RAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2RAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2021-07-20,"#N/A","#N/A","#N/A",10.23,false
364a9143-fa3d-4745-b654-d3b008e3ffa1,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",24000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,24000.0,"#N/A","#N/A",24000.0,8.0,"#N/A","#N/A",1.0,Related Product,7f0aba61-a574-4dac-920b-0e3fe03417d6,5839.850031128531,"#N/A","#N/A","#N/A",List,a88103d9-20cc-4401-a9fa-44c1e2e241fc,Renewable,8bbee29e-33cc-4269-9a59-fa2c00851cef,3.0,1.0,7f0aba61-a574-4dac-920b-0e3fe03417d6,24000.0,8000.0,1.0,3.0,"#N/A",a0t3h0000013mV8AAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mV8AAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",8000.0,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",5839.850031128531,false
36512af0-bf63-4d3d-9f57-9e784b11dcaf,USD,false,true,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",7819f531-cd2d-4a8b-b68d-4dced08ddd1f,0.0,"#N/A","#N/A","#N/A",List,"#N/A",Renewable,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,12.0,1.0,7819f531-cd2d-4a8b-b68d-4dced08ddd1f,0.0,"#N/A",1.0,3.0,"#N/A","#N/A","#N/A","#N/A",a0t3h0000013mLMAAY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2022-02-12,Renewable,"#N/A","#N/A",0.0,false
366130f8-94da-486e-90bf-b469bbf0136f,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",1188.0,"#N/A",Slab,d3f4099a-7a95-415d-a8f7-23f458c0f52e,"#N/A","#N/A",a0c3h000001qOxKAAU,false,1188.0,"#N/A","#N/A",1188.0,5.0,"#N/A","#N/A",1.0,Related Product,5bfb06db-166d-4de7-b4b1-b9c37b9e4e8e,64.90728335229804,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",0c124a52-73bd-4cba-8e4b-b865b06afebb,12.0,1.0,5bfb06db-166d-4de7-b4b1-b9c37b9e4e8e,1188.0,99.0,1.0,"#N/A","#N/A",a0t3h0000013mAdAAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mAdAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",99.0,"#N/A",2020-12-18,"#N/A","#N/A","#N/A",64.90728335229804,false
3661ca3d-3299-496a-8c71-73ae84b6eda3,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",9000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxTAAU,false,9000.0,"#N/A","#N/A",9000.0,14.0,"#N/A","#N/A",1.0,Related Product,29e91491-4779-4fe2-9b7c-c1dac937ebae,193.94469840741635,"#N/A","#N/A","#N/A",List,4f4b15bc-3997-4601-9c3a-5899455da80b,Renewable,036f2bf0-9b10-4122-a374-358e38270141,36.0,25.0,29e91491-4779-4fe2-9b7c-c1dac937ebae,9000.0,250.0,25.0,3.0,"#N/A",a0t3h0000013m2oAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2oAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",250.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",193.94469840741635,false
3665bf09-8c26-42ec-b445-c53437b5d8ae,USD,false,true,"#N/A","#N/A",Annual,Arrears,false,1.0,false,Recurring,false,"#N/A",960.0,"#N/A","#N/A","#N/A",20.0,"#N/A",a0c1I000000oSaoQAE:01t1I000000JUVuQAO,false,1200.0,"#N/A","#N/A",960.0,7.0,"#N/A","#N/A",1.0,Component,b12163eb-51ce-4833-9aa5-a346da013639,64.97615862523112,"#N/A","#N/A","#N/A",List,"#N/A",Renewable,88910820-bd72-42db-8729-f503e0e6801b,12.0,1.0,b12163eb-51ce-4833-9aa5-a346da013639,1200.0,80.0,1.0,3.0,"#N/A",a0t3h0000013m2xAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2xAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",64.97615862523112,false
3683e05c-b391-46b8-8374-366e47a6d5ab,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,13.0,"#N/A","#N/A",1.0,Related Product,9d231f9a-2ab2-456f-998f-f7d87fda96f2,2327.3363808889962,"#N/A","#N/A","#N/A",List,97f63f9d-d298-4997-8e2d-29fe0d886eab,Renewable,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,1.0,1.0,9d231f9a-2ab2-456f-998f-f7d87fda96f2,3000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013m2nAAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m2nAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",2327.3363808889962,false
36881dc1-89af-4867-a8b0-3dd116da5e3e,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",600.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c1I000000oSaoQAE:01t1I000000JUVyQAO,false,600.0,"#N/A","#N/A",600.0,2.0,"#N/A","#N/A",1.0,Component,5ba89632-c5e6-4828-b28e-d4da6d545aa9,151.43516155500845,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",4263261b-ac2a-49d9-b31d-786e1ca76e82,3.0,1.0,5ba89632-c5e6-4828-b28e-d4da6d545aa9,600.0,200.0,1.0,"#N/A","#N/A",a0t3h0000013m18AAA,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m18AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200.0,"#N/A",2020-08-19,"#N/A","#N/A","#N/A",151.43516155500845,false
36aa6c6a-cc0f-42f2-972d-c055d79c192b,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",12000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,12000.0,"#N/A","#N/A",12000.0,2.0,"#N/A","#N/A",1.0,Related Product,6d6f91be-bb80-4318-9f71-e9398ade14a2,8754.576915770134,"#N/A","#N/A","#N/A",List,6265bc6f-9f5b-4245-b1c0-d5815cfa03be,"#N/A",54e33ffe-9123-445a-bb9b-69dec395a5a5,1.0,1.0,6d6f91be-bb80-4318-9f71-e9398ade14a2,12000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mG1AAI,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013mG1AAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2021-08-19,"#N/A",f27271fb-5761-46f2-a764-0a554d1424f3,"#N/A",8754.576915770134,false
36bbfb30-23d5-4580-8e33-94cefe6eeb8b,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",3600.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxXAAU,false,3600.0,"#N/A","#N/A",3600.0,8.0,"#N/A","#N/A",2.0,Component,533f842e-552e-4aaf-86ef-f6adb1a04d79,69.49596130990415,"#N/A","#N/A","#N/A",List,64a68959-1084-4397-a6b6-e60e87e2f270,Renewable,ec4c432b-3db0-4630-9f4c-434057ff8378,36.0,1.0,533f842e-552e-4aaf-86ef-f6adb1a04d79,3600.0,100.0,1.0,3.0,"#N/A",a0t3h0000013mWOAAY,7910da7d-8903-4881-a7bb-5627054f2322,"#N/A",a0t3h0000013m29AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2022-03-19,Renewable,"#N/A","#N/A",69.49596130990415,false
36c9bcac-34ec-493e-826a-349dbb93fa71,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",10800.0,"#N/A","#N/A","#N/A",10.0,"#N/A",a0c1I000000oSaoQAE:01t1I000000JUVvQAO,false,12000.0,"#N/A","#N/A",10800.0,2.0,"#N/A","#N/A",1.0,Component,c09dea09-f07b-4d35-a573-a37436984e4d,8625.108801344422,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",8082df33-6d80-4703-ada8-d1537bc09f27,1.0,1.0,c09dea09-f07b-4d35-a573-a37436984e4d,12000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1AAAQ,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,"#N/A",a0t3h0000013m1AAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2020-08-29,"#N/A","#N/A","#N/A",8625.108801344422,false
